labels[0][:40]: tensor([-100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100,
        -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100,
        -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100, -100,
        -100, -100, 3006, 5285])
unique labels: tensor([ -100,     0,   102,  1005,  1006,  1007,  1010,  1011,  1012,  1013,
         1015,  1016,  1017,  1018,  1019,  1020,  1024,  1027,  1037,  1041,
         1055,  1060,  1996,  1997,  1998,  1999,  2000,  2003,  2004,  2005,
         2006,  2007,  2008,  2011,  2012,  2013,  2015,  2021,  2022,  2023,
         2024,  2025,  2028,  2029,  2030,  2037,  2038,  2041,  2047,  2049,
         2050,  2052,  2058,  2059,  2060,  2064,  2065,  2071,  2087,  2088,
         2103,  2104,  2105,  2107,  2110,  2115,  2116,  2122,  2125,  2132,
         2135,  2148,  2149,  2154,  2156,  2164,  2177,  2178,  2181,  2182,
         2202,  2217,  2224,  2241,  2260,  2290,  2303,  2314,  2329,  2334,
         2358,  2366,  2396,  2414,  2468,  2474,  2478,  2536,  2561,  2576,
         2581,  2592,  2658,  2661,  2675,  2688,  2691,  2693,  2742,  2765,
         2769,  2778,  2814,  2824,  2828,  2833,  2851,  2854,  2855,  2880,
         2892,  2918,  2922,  2924,  2943,  2951,  2980,  2989,  3006,  3022,
         3042,  3074,  3091,  3096,  3132,  3147,  3171,  3239,  3290,  3292,
         3297,  3303,  3309,  3316,  3325,  3343,  3378,  3418,  3426,  3431,
         3433,  3457,  3528,  3540,  3561,  3571,  3572,  3578,  3587,  3748,
         3795,  3827,  3831,  3864,  3891,  3904,  3930,  3942,  3944,  3981,
         4022,  4107,  4118,  4141,  4157,  4186,  4254,  4295,  4311,  4410,
         4426,  4500,  4536,  4578,  4596,  4638,  4642,  4660,  4693,  4697,
         4725,  4786,  4800,  5016,  5027,  5039,  5103,  5217,  5220,  5278,
         5285,  5302,  5320,  5328,  5454,  5468,  5533,  5573,  5646,  5675,
         5677,  5729,  5761,  5876,  5959,  6073,  6089,  6090,  6107,  6205,
         6525,  6565,  6569,  6581,  6699,  6709,  6763,  6823,  6832,  6892,
         7180,  7239,  7338,  7355,  7356,  7368,  7409,  7446,  7474,  7709,
         7712,  7786,  7841,  7865,  7884,  8013,  8030,  8411,  8462,  8740,
         9016,  9331,  9387,  9546,  9597,  9661,  9662,  9686,  9837,  9941,
        10327, 10377, 10434, 10450, 10471, 10518, 10611, 10831, 10979, 11076,
        11103, 11129, 11301, 11319, 11350, 11443, 11590, 11840, 12257, 12336,
        12363, 12606, 12654, 12731, 12811, 12859, 12984, 13012, 13136, 13950,
        14171, 14200, 14230, 14316, 15245, 15565, 15792, 16149, 16189, 16268,
        16464, 16868, 17042, 17133, 17208, 17707, 17836, 18119, 18155, 18422,
        18583, 18605, 18730, 18755, 19132, 19340, 19449, 19581, 19857, 20228,
        20248, 20390, 20606, 21198, 21387, 22040, 22086, 22468, 22914, 23202,
        23271, 23446, 24163, 24442, 24471, 24757, 24894, 25186, 26116, 26257,
        26835, 27244, 27263, 27441, 27631, 28832, 29598])
ignore_index in CE: -100
PCA source acts shape: torch.Size([204800, 2048])
step=0000 | loss=10.684240 | lr=6.67e-07 | grad_norm=29.61 | mem_alloc=4103.3MB mem_peak=6088.6MB mem_reserved=6775.9MB
step=0065 | loss=6.187881 | lr=4.40e-05 | grad_norm=1.62 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0066 | loss=4.922787 | lr=4.47e-05 | grad_norm=1.37 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0067 | loss=3.582290 | lr=4.53e-05 | grad_norm=1.15 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0068 | loss=4.571121 | lr=4.60e-05 | grad_norm=1.29 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0069 | loss=3.261818 | lr=4.67e-05 | grad_norm=1.15 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0070 | loss=5.607666 | lr=4.73e-05 | grad_norm=1.36 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0071 | loss=5.415223 | lr=4.80e-05 | grad_norm=1.21 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0072 | loss=6.152515 | lr=4.87e-05 | grad_norm=1.40 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0073 | loss=4.104299 | lr=4.93e-05 | grad_norm=1.14 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0074 | loss=4.300612 | lr=5.00e-05 | grad_norm=1.07 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0075 | loss=4.359239 | lr=5.07e-05 | grad_norm=1.18 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0076 | loss=4.441499 | lr=5.13e-05 | grad_norm=1.15 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0077 | loss=5.594031 | lr=5.20e-05 | grad_norm=1.47 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0078 | loss=5.777503 | lr=5.27e-05 | grad_norm=1.44 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0079 | loss=4.403261 | lr=5.33e-05 | grad_norm=1.23 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0080 | loss=5.230296 | lr=5.40e-05 | grad_norm=1.19 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0081 | loss=6.417518 | lr=5.47e-05 | grad_norm=1.53 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0082 | loss=3.657286 | lr=5.53e-05 | grad_norm=1.13 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0083 | loss=5.176609 | lr=5.60e-05 | grad_norm=1.23 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0084 | loss=2.863360 | lr=5.67e-05 | grad_norm=0.91 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0085 | loss=4.586051 | lr=5.73e-05 | grad_norm=1.17 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0086 | loss=2.700666 | lr=5.80e-05 | grad_norm=0.84 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0087 | loss=2.321833 | lr=5.87e-05 | grad_norm=0.84 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0088 | loss=2.084999 | lr=5.93e-05 | grad_norm=0.85 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0089 | loss=3.991499 | lr=6.00e-05 | grad_norm=0.98 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0090 | loss=4.315931 | lr=6.07e-05 | grad_norm=1.00 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0091 | loss=2.542156 | lr=6.13e-05 | grad_norm=1.00 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0092 | loss=2.469398 | lr=6.20e-05 | grad_norm=0.78 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0093 | loss=4.856640 | lr=6.27e-05 | grad_norm=1.21 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0094 | loss=3.296808 | lr=6.33e-05 | grad_norm=0.87 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0095 | loss=4.128058 | lr=6.40e-05 | grad_norm=0.95 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0096 | loss=2.286192 | lr=6.47e-05 | grad_norm=0.71 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0097 | loss=3.308032 | lr=6.53e-05 | grad_norm=0.86 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0098 | loss=1.947486 | lr=6.60e-05 | grad_norm=0.73 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0099 | loss=4.772445 | lr=6.67e-05 | grad_norm=1.13 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
[VAL] step=0100 | val_loss=3.986202
step=0100 | loss=3.626164 | lr=6.73e-05 | grad_norm=0.94 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0101 | loss=3.100882 | lr=6.80e-05 | grad_norm=0.79 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0102 | loss=4.038025 | lr=6.87e-05 | grad_norm=0.95 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0103 | loss=3.842406 | lr=6.93e-05 | grad_norm=0.93 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0104 | loss=4.766970 | lr=7.00e-05 | grad_norm=1.17 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0105 | loss=3.662607 | lr=7.07e-05 | grad_norm=0.83 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0106 | loss=3.460085 | lr=7.13e-05 | grad_norm=0.91 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0107 | loss=3.919175 | lr=7.20e-05 | grad_norm=1.10 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0108 | loss=3.516370 | lr=7.27e-05 | grad_norm=0.75 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0109 | loss=3.687693 | lr=7.33e-05 | grad_norm=0.82 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0110 | loss=4.998225 | lr=7.40e-05 | grad_norm=0.93 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0111 | loss=3.667285 | lr=7.47e-05 | grad_norm=0.84 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0112 | loss=3.433556 | lr=7.53e-05 | grad_norm=0.86 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0113 | loss=3.366610 | lr=7.60e-05 | grad_norm=0.74 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0114 | loss=3.356400 | lr=7.67e-05 | grad_norm=0.74 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0115 | loss=4.892360 | lr=7.73e-05 | grad_norm=1.19 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0116 | loss=4.948027 | lr=7.80e-05 | grad_norm=0.90 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0117 | loss=3.080573 | lr=7.87e-05 | grad_norm=0.70 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0118 | loss=4.449504 | lr=7.93e-05 | grad_norm=0.91 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0119 | loss=3.537862 | lr=8.00e-05 | grad_norm=0.78 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0120 | loss=3.683346 | lr=8.07e-05 | grad_norm=0.81 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0121 | loss=3.980358 | lr=8.13e-05 | grad_norm=0.79 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0122 | loss=5.486417 | lr=8.20e-05 | grad_norm=1.23 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0123 | loss=3.486921 | lr=8.27e-05 | grad_norm=0.84 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0124 | loss=3.593266 | lr=8.33e-05 | grad_norm=0.92 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0125 | loss=3.965926 | lr=8.40e-05 | grad_norm=0.86 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0126 | loss=4.276304 | lr=8.47e-05 | grad_norm=0.98 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0127 | loss=4.020873 | lr=8.53e-05 | grad_norm=0.88 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0128 | loss=2.890689 | lr=8.60e-05 | grad_norm=0.86 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0129 | loss=3.502533 | lr=8.67e-05 | grad_norm=0.84 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0130 | loss=3.378849 | lr=8.73e-05 | grad_norm=0.74 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0131 | loss=2.044164 | lr=8.80e-05 | grad_norm=0.58 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0132 | loss=3.034749 | lr=8.87e-05 | grad_norm=0.71 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0133 | loss=2.335648 | lr=8.93e-05 | grad_norm=0.70 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0134 | loss=3.036429 | lr=9.00e-05 | grad_norm=0.73 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0135 | loss=4.416296 | lr=9.07e-05 | grad_norm=0.77 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0136 | loss=3.678033 | lr=9.13e-05 | grad_norm=0.71 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0137 | loss=4.067715 | lr=9.20e-05 | grad_norm=0.69 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0138 | loss=3.474645 | lr=9.27e-05 | grad_norm=0.89 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
step=0139 | loss=3.805974 | lr=9.33e-05 | grad_norm=0.72 | mem_alloc=4103.3MB mem_peak=8286.7MB mem_reserved=8839.5MB
