`torch_dtype` is deprecated! Use `dtype` instead!
labels[0][:40]: tensor([ 2917,  2003,  2019,  7899,  2008,  5577,  1037,  4708,  1012,  4339,
         1037,  3433,  2008, 23263, 28123,  1996,  5227,  1012,  1001,  1001,
         1001,  7899,  1024,  2272,  2039,  2007,  1037,  2516,  2008, 16636,
         2015,  1996,  3800,  1997,  1996,  3720,  1000,  1996,  5543,  1997])
unique labels: tensor([    0,   102,  1000,  1001,  1005,  1010,  1011,  1012,  1024,  1037,
         1041,  1055,  1996,  1997,  1998,  1999,  2000,  2001,  2003,  2004,
         2005,  2007,  2008,  2009,  2012,  2013,  2015,  2019,  2023,  2024,
         2025,  2028,  2029,  2030,  2031,  2035,  2037,  2038,  2039,  2048,
         2049,  2058,  2060,  2062,  2067,  2072,  2073,  2087,  2088,  2089,
         2090,  2096,  2104,  2105,  2107,  2109,  2111,  2115,  2124,  2137,
         2142,  2149,  2151,  2152,  2154,  2155,  2163,  2166,  2169,  2173,
         2174,  2195,  2219,  2220,  2229,  2236,  2272,  2284,  2287,  2296,
         2307,  2310,  2366,  2383,  2406,  2410,  2415,  2423,  2445,  2451,
         2515,  2516,  2519,  2542,  2554,  2555,  2556,  2563,  2576,  2579,
         2582,  2590,  2592,  2597,  2609,  2634,  2691,  2754,  2796,  2810,
         2833,  2839,  2903,  2907,  2917,  2928,  2945,  2962,  2964,  2969,
         2983,  3017,  3032,  3036,  3061,  3089,  3103,  3145,  3151,  3155,
         3167,  3226,  3265,  3297,  3330,  3350,  3351,  3365,  3373,  3412,
         3433,  3439,  3451,  3468,  3570,  3593,  3614,  3640,  3643,  3658,
         3669,  3716,  3720,  3760,  3761,  3800,  3811,  3853,  3904,  3961,
         3989,  4069,  4094,  4101,  4138,  4234,  4242,  4247,  4310,  4336,
         4339,  4348,  4487,  4506,  4676,  4693,  4697,  4708,  4824,  4861,
         4864,  5041,  5197,  5227,  5306,  5415,  5448,  5543,  5577,  5700,
         5731,  5750,  5966,  6072,  6078,  6104,  6123,  6197,  6235,  6386,
         6547,  6549,  6551,  6553,  6592,  6914,  7017,  7025,  7045,  7047,
         7484,  7519,  7539,  7560,  7570,  7578,  7680,  7784,  7849,  7897,
         7899,  7953,  7988,  8052,  8137,  8145,  8281,  8650,  8801,  8866,
         8887,  8906,  9029,  9197,  9363,  9692,  9945,  9958,  9970, 10074,
        10222, 10480, 10705, 11126, 11213, 11619, 11636, 11822, 11910, 11938,
        12035, 12139, 12151, 12519, 12560, 12571, 12739, 12846, 12961, 13155,
        13232, 13476, 13593, 14017, 14354, 14491, 15060, 15215, 15243, 15980,
        16112, 16209, 16636, 16941, 17045, 17136, 17246, 17568, 17617, 17975,
        19061, 19254, 21673, 21729, 21997, 22199, 22318, 22749, 23263, 23566,
        25691, 25835, 26389, 26935, 28123, 29217])
ignore_index in CE: -100
step=0000 | loss=9.762325 | lr=3.00e-07 | grad_norm=104.00 | mem_alloc=5304.7MB mem_peak=6560.9MB mem_reserved=6872.4MB
step=0062 | loss=2.025174 | lr=1.89e-05 | grad_norm=7.91 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0063 | loss=2.435582 | lr=1.92e-05 | grad_norm=7.38 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0064 | loss=5.482180 | lr=1.95e-05 | grad_norm=13.44 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0065 | loss=4.761708 | lr=1.98e-05 | grad_norm=10.56 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0066 | loss=5.455396 | lr=2.01e-05 | grad_norm=11.50 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0067 | loss=5.164825 | lr=2.04e-05 | grad_norm=13.06 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0068 | loss=4.855673 | lr=2.07e-05 | grad_norm=13.12 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0069 | loss=3.212459 | lr=2.10e-05 | grad_norm=9.81 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0070 | loss=4.570978 | lr=2.13e-05 | grad_norm=14.94 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0071 | loss=3.313023 | lr=2.16e-05 | grad_norm=13.12 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0072 | loss=4.741518 | lr=2.19e-05 | grad_norm=11.31 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0073 | loss=3.524474 | lr=2.22e-05 | grad_norm=11.44 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0074 | loss=2.607347 | lr=2.25e-05 | grad_norm=8.31 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0075 | loss=3.275208 | lr=2.28e-05 | grad_norm=9.50 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0076 | loss=1.699012 | lr=2.31e-05 | grad_norm=7.38 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0077 | loss=3.513000 | lr=2.34e-05 | grad_norm=15.19 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0078 | loss=4.109249 | lr=2.37e-05 | grad_norm=12.25 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0079 | loss=2.188780 | lr=2.40e-05 | grad_norm=10.31 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0080 | loss=4.575818 | lr=2.43e-05 | grad_norm=12.31 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0081 | loss=4.507174 | lr=2.46e-05 | grad_norm=9.88 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0082 | loss=3.483398 | lr=2.49e-05 | grad_norm=10.94 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0083 | loss=3.792561 | lr=2.52e-05 | grad_norm=10.31 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0084 | loss=2.262673 | lr=2.55e-05 | grad_norm=7.44 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0085 | loss=2.474748 | lr=2.58e-05 | grad_norm=8.06 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0086 | loss=1.661680 | lr=2.61e-05 | grad_norm=4.81 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0087 | loss=4.318682 | lr=2.64e-05 | grad_norm=11.94 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0088 | loss=6.454988 | lr=2.67e-05 | grad_norm=16.75 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0089 | loss=3.590832 | lr=2.70e-05 | grad_norm=9.94 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0090 | loss=1.383429 | lr=2.73e-05 | grad_norm=6.78 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0091 | loss=2.891435 | lr=2.76e-05 | grad_norm=9.56 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0092 | loss=2.522146 | lr=2.79e-05 | grad_norm=7.78 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0093 | loss=4.292685 | lr=2.82e-05 | grad_norm=12.31 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0094 | loss=3.255373 | lr=2.85e-05 | grad_norm=8.44 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0095 | loss=3.597611 | lr=2.88e-05 | grad_norm=8.50 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0096 | loss=3.515368 | lr=2.91e-05 | grad_norm=8.38 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0097 | loss=1.109187 | lr=2.94e-05 | grad_norm=4.72 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0098 | loss=3.618957 | lr=2.97e-05 | grad_norm=12.25 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0099 | loss=5.085447 | lr=3.00e-05 | grad_norm=14.88 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0100 | loss=1.807544 | lr=3.00e-05 | grad_norm=8.69 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0101 | loss=3.532831 | lr=3.00e-05 | grad_norm=10.50 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0102 | loss=3.401762 | lr=3.00e-05 | grad_norm=7.84 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0103 | loss=3.471502 | lr=3.00e-05 | grad_norm=8.81 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0104 | loss=3.590181 | lr=3.00e-05 | grad_norm=9.00 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0105 | loss=3.618491 | lr=3.00e-05 | grad_norm=7.66 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0106 | loss=3.106494 | lr=3.00e-05 | grad_norm=6.91 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0107 | loss=2.043762 | lr=3.00e-05 | grad_norm=5.81 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0108 | loss=1.359863 | lr=3.00e-05 | grad_norm=5.78 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0109 | loss=4.804763 | lr=3.00e-05 | grad_norm=11.50 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0110 | loss=1.653426 | lr=3.00e-05 | grad_norm=5.06 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0111 | loss=3.668862 | lr=3.00e-05 | grad_norm=12.81 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0112 | loss=4.672893 | lr=3.00e-05 | grad_norm=12.19 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0113 | loss=3.042914 | lr=3.00e-05 | grad_norm=6.16 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0114 | loss=2.547535 | lr=3.00e-05 | grad_norm=8.31 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0115 | loss=2.043077 | lr=3.00e-05 | grad_norm=5.88 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0116 | loss=5.965852 | lr=3.00e-05 | grad_norm=12.06 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0117 | loss=3.184730 | lr=3.00e-05 | grad_norm=7.81 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0118 | loss=4.216314 | lr=3.00e-05 | grad_norm=26.00 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0119 | loss=2.804083 | lr=3.00e-05 | grad_norm=10.19 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0120 | loss=3.723218 | lr=3.00e-05 | grad_norm=10.88 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0121 | loss=3.731352 | lr=3.00e-05 | grad_norm=10.44 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0122 | loss=2.968512 | lr=3.00e-05 | grad_norm=8.50 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0123 | loss=5.264052 | lr=2.99e-05 | grad_norm=12.44 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0124 | loss=3.358153 | lr=2.99e-05 | grad_norm=7.28 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0125 | loss=4.497051 | lr=2.99e-05 | grad_norm=19.62 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0126 | loss=2.442583 | lr=2.99e-05 | grad_norm=8.31 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0127 | loss=1.868796 | lr=2.99e-05 | grad_norm=5.12 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0128 | loss=4.552606 | lr=2.99e-05 | grad_norm=11.44 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0129 | loss=5.961621 | lr=2.99e-05 | grad_norm=9.50 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0130 | loss=5.625338 | lr=2.99e-05 | grad_norm=10.56 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0131 | loss=2.855283 | lr=2.99e-05 | grad_norm=10.06 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0132 | loss=3.319796 | lr=2.99e-05 | grad_norm=6.75 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0133 | loss=4.120497 | lr=2.99e-05 | grad_norm=9.44 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0134 | loss=5.674172 | lr=2.99e-05 | grad_norm=9.69 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0135 | loss=4.661176 | lr=2.99e-05 | grad_norm=9.00 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0136 | loss=2.962992 | lr=2.99e-05 | grad_norm=6.97 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0137 | loss=1.649980 | lr=2.99e-05 | grad_norm=5.72 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0138 | loss=4.232786 | lr=2.99e-05 | grad_norm=13.44 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0139 | loss=4.163106 | lr=2.99e-05 | grad_norm=7.59 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0140 | loss=2.781868 | lr=2.98e-05 | grad_norm=5.94 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0141 | loss=2.050762 | lr=2.98e-05 | grad_norm=6.72 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0142 | loss=3.710753 | lr=2.98e-05 | grad_norm=10.06 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0143 | loss=2.262083 | lr=2.98e-05 | grad_norm=5.56 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
step=0144 | loss=3.929069 | lr=2.98e-05 | grad_norm=9.81 | mem_alloc=5304.7MB mem_peak=7334.9MB mem_reserved=7925.1MB
