README.md: 11.6kB [00:00, 34.7MB/s]
alpaca_data_cleaned.json: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 44.3M/44.3M [00:01<00:00, 33.2MB/s]
Generating train split: 100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████| 51760/51760 [00:00<00:00, 164646.17 examples/s]
Map:   3%|███▌                                                                                                                                 | 1395/51760 [00:00<00:28, 1764.15 examples/s]Token indices sequence length is longer than the specified maximum sequence length for this model (659 > 512). Running this sequence through the model will result in indexing errors
Map: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 51760/51760 [00:30<00:00, 1710.12 examples/s]
step=0000 | loss=0.0000 | lr=5.00e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20856.0MB mem_reserved=22770.9MB
step=0032 | loss=0.0000 | lr=4.95e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0033 | loss=0.0000 | lr=4.94e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0034 | loss=0.0000 | lr=4.94e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0035 | loss=0.0000 | lr=4.94e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0036 | loss=0.0000 | lr=4.93e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0037 | loss=0.0000 | lr=4.93e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0038 | loss=0.0000 | lr=4.93e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0039 | loss=0.0000 | lr=4.92e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0040 | loss=0.0000 | lr=4.92e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0041 | loss=0.0000 | lr=4.91e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0042 | loss=0.0000 | lr=4.91e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0043 | loss=0.0000 | lr=4.91e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0044 | loss=0.0000 | lr=4.90e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0045 | loss=0.0000 | lr=4.90e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0046 | loss=0.0000 | lr=4.89e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0047 | loss=0.0000 | lr=4.89e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0048 | loss=0.0000 | lr=4.88e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0049 | loss=0.0000 | lr=4.88e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0050 | loss=0.0000 | lr=4.87e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0051 | loss=0.0000 | lr=4.87e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0052 | loss=0.0000 | lr=4.86e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0053 | loss=0.0000 | lr=4.86e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23341.3MB
step=0054 | loss=0.0000 | lr=4.85e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0055 | loss=0.0000 | lr=4.85e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0056 | loss=0.0000 | lr=4.84e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0057 | loss=0.0000 | lr=4.84e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0058 | loss=0.0000 | lr=4.83e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0059 | loss=0.0000 | lr=4.82e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0060 | loss=0.0000 | lr=4.82e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0061 | loss=0.0000 | lr=4.81e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0062 | loss=0.0000 | lr=4.81e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0063 | loss=0.0000 | lr=4.80e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0064 | loss=0.0000 | lr=4.79e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0065 | loss=0.0000 | lr=4.79e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0066 | loss=0.0000 | lr=4.78e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0067 | loss=0.0000 | lr=4.78e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0068 | loss=0.0000 | lr=4.77e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0069 | loss=0.0000 | lr=4.76e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0070 | loss=0.0000 | lr=4.76e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0071 | loss=0.0000 | lr=4.75e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0072 | loss=0.0000 | lr=4.74e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0073 | loss=0.0000 | lr=4.73e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0074 | loss=0.0000 | lr=4.73e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0075 | loss=0.0000 | lr=4.72e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0076 | loss=0.0000 | lr=4.71e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0077 | loss=0.0000 | lr=4.71e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0078 | loss=0.0000 | lr=4.70e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0079 | loss=0.0000 | lr=4.69e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0080 | loss=0.0000 | lr=4.68e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0081 | loss=0.0000 | lr=4.68e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0082 | loss=0.0000 | lr=4.67e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0083 | loss=0.0000 | lr=4.66e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0084 | loss=0.0000 | lr=4.65e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0085 | loss=0.0000 | lr=4.64e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0086 | loss=0.0000 | lr=4.64e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0087 | loss=0.0000 | lr=4.63e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0088 | loss=0.0000 | lr=4.62e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0089 | loss=0.0000 | lr=4.61e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0090 | loss=0.0000 | lr=4.60e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0091 | loss=0.0000 | lr=4.59e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0092 | loss=0.0000 | lr=4.59e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0093 | loss=0.0000 | lr=4.58e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0094 | loss=0.0000 | lr=4.57e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0095 | loss=0.0000 | lr=4.56e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0096 | loss=0.0000 | lr=4.55e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0097 | loss=0.0000 | lr=4.54e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0098 | loss=0.0000 | lr=4.53e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0099 | loss=0.0000 | lr=4.52e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0100 | loss=0.0000 | lr=4.51e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0101 | loss=0.0000 | lr=4.50e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0102 | loss=0.0000 | lr=4.49e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0103 | loss=0.0000 | lr=4.48e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0104 | loss=0.0000 | lr=4.48e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0105 | loss=0.0000 | lr=4.47e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0106 | loss=0.0000 | lr=4.46e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0107 | loss=0.0000 | lr=4.45e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0108 | loss=0.0000 | lr=4.44e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0109 | loss=0.0000 | lr=4.43e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0110 | loss=0.0000 | lr=4.42e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0111 | loss=0.0000 | lr=4.41e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0112 | loss=0.0000 | lr=4.40e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0113 | loss=0.0000 | lr=4.39e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0114 | loss=0.0000 | lr=4.38e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0115 | loss=0.0000 | lr=4.36e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0116 | loss=0.0000 | lr=4.35e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0117 | loss=0.0000 | lr=4.34e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0118 | loss=0.0000 | lr=4.33e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0119 | loss=0.0000 | lr=4.32e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0120 | loss=0.0000 | lr=4.31e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0121 | loss=0.0000 | lr=4.30e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0122 | loss=0.0000 | lr=4.29e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0123 | loss=0.0000 | lr=4.28e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0124 | loss=0.0000 | lr=4.27e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0125 | loss=0.0000 | lr=4.26e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0126 | loss=0.0000 | lr=4.25e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0127 | loss=0.0000 | lr=4.23e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0128 | loss=0.0000 | lr=4.22e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0129 | loss=0.0000 | lr=4.21e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0130 | loss=0.0000 | lr=4.20e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0131 | loss=0.0000 | lr=4.19e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0132 | loss=0.0000 | lr=4.18e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0133 | loss=0.0000 | lr=4.17e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0134 | loss=0.0000 | lr=4.15e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0135 | loss=0.0000 | lr=4.14e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0136 | loss=0.0000 | lr=4.13e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0137 | loss=0.0000 | lr=4.12e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0138 | loss=0.0000 | lr=4.11e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0139 | loss=0.0000 | lr=4.09e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0140 | loss=0.0000 | lr=4.08e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0141 | loss=0.0000 | lr=4.07e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0142 | loss=0.0000 | lr=4.06e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0143 | loss=0.0000 | lr=4.04e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0144 | loss=0.0000 | lr=4.03e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23408.4MB
step=0145 | loss=0.0000 | lr=4.02e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0146 | loss=0.0000 | lr=4.01e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0147 | loss=0.0000 | lr=3.99e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0148 | loss=0.0000 | lr=3.98e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0149 | loss=0.0000 | lr=3.97e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0150 | loss=0.0000 | lr=3.96e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0151 | loss=0.0000 | lr=3.94e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0152 | loss=0.0000 | lr=3.93e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0153 | loss=0.0000 | lr=3.92e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0154 | loss=0.0000 | lr=3.91e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0155 | loss=0.0000 | lr=3.89e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0156 | loss=0.0000 | lr=3.88e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0157 | loss=0.0000 | lr=3.87e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0158 | loss=0.0000 | lr=3.85e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0159 | loss=0.0000 | lr=3.84e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0160 | loss=0.0000 | lr=3.83e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0161 | loss=0.0000 | lr=3.81e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0162 | loss=0.0000 | lr=3.80e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0163 | loss=0.0000 | lr=3.79e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0164 | loss=0.0000 | lr=3.77e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0165 | loss=0.0000 | lr=3.76e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0166 | loss=0.0000 | lr=3.75e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0167 | loss=0.0000 | lr=3.73e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0168 | loss=0.0000 | lr=3.72e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0169 | loss=0.0000 | lr=3.70e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0170 | loss=0.0000 | lr=3.69e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0171 | loss=0.0000 | lr=3.68e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0172 | loss=0.0000 | lr=3.66e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
step=0173 | loss=0.0000 | lr=3.65e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23475.5MB
