labels[0][:40]: tensor([  101,  2917,  2003,  2019,  7899,  2008,  5577,  1037,  4708,  1012,
         4339,  1037,  3433,  2008, 23263, 28123,  1996,  5227,  1012,  1001,
         1001,  1001,  7899,  1024,  2054,  2003,  9932,  9615,  1029,  1001,
         1001,  1001,  3433,  1024,  9932,  9615,  6523,  2000,  1996,  7191])
unique labels: tensor([    0,   101,   102,  1001,  1010,  1011,  1012,  1015,  1016,  1017,
         1018,  1019,  1024,  1029,  1037,  1039,  1996,  1997,  1998,  1999,
         2000,  2003,  2004,  2005,  2006,  2007,  2008,  2009,  2013,  2015,
         2019,  2022,  2023,  2024,  2025,  2027,  2028,  2029,  2031,  2033,
         2035,  2036,  2042,  2043,  2045,  2046,  2051,  2053,  2054,  2060,
         2062,  2064,  2066,  2070,  2074,  2076,  2086,  2087,  2088,  2089,
         2096,  2105,  2109,  2111,  2114,  2116,  2119,  2135,  2138,  2148,
         2164,  2166,  2167,  2210,  2229,  2247,  2256,  2275,  2300,  2307,
         2312,  2342,  2367,  2393,  2411,  2421,  2427,  2430,  2434,  2437,
         2453,  2458,  2468,  2478,  2500,  2507,  2529,  2530,  2536,  2540,
         2544,  2551,  2554,  2566,  2592,  2599,  2630,  2635,  2637,  2641,
         2659,  2682,  2724,  2742,  2765,  2779,  2789,  2832,  2833,  2855,
         2878,  2881,  2917,  2926,  2944,  2950,  2974,  3001,  3020,  3023,
         3066,  3111,  3171,  3247,  3278,  3295,  3302,  3325,  3378,  3391,
         3395,  3424,  3426,  3431,  3433,  3445,  3449,  3468,  3512,  3513,
         3522,  3534,  3565,  3582,  3613,  3625,  3652,  3698,  3748,  3785,
         3793,  3811,  3828,  3869,  3884,  3891,  3896,  3921,  3930,  3934,
         3935,  3947,  3971,  3980,  3989,  4010,  4013,  4022,  4083,  4094,
         4150,  4153,  4207,  4216,  4230,  4254,  4275,  4295,  4339,  4353,
         4359,  4411,  4454,  4456,  4526,  4610,  4633,  4655,  4677,  4685,
         4697,  4708,  4738,  4785,  4863,  4874,  5009,  5055,  5133,  5158,
         5227,  5237,  5300,  5380,  5418,  5450,  5461,  5577,  5676,  5936,
         6022,  6026,  6082,  6088,  6195,  6204,  6233,  6235,  6387,  6409,
         6481,  6523,  6666,  6827,  6867,  6976,  6981,  7060,  7191,  7461,
         7666,  7680,  7691,  7705,  7715,  7716,  7730,  7820,  7849,  7863,
         7899,  7976,  8010,  8015,  8122,  8335,  8524,  8553,  8699,  8830,
         8908,  8966,  9147,  9394,  9474,  9530,  9537,  9615,  9932,  9992,
        10101, 10250, 10388, 10416, 10813, 11160, 11594, 11636, 11917, 11993,
        12044, 12363, 12473, 12637, 12642, 12826, 12890, 12962, 13424, 13494,
        13511, 13792, 13827, 14567, 14670, 14734, 14876, 15189, 15428, 16189,
        16987, 17629, 17663, 17908, 18700, 18909, 19421, 20502, 20714, 20801,
        20968, 21425, 23217, 23263, 25011, 26332, 26743, 28123])
ignore_index in CE: -100
DEBUG single-step loss: 0.0
logits[0,0,:5]: tensor([-108.3071,  -84.1341,  -21.5419,  -33.3369,   37.2007],
       device='cuda:0')
step=0000 | loss=0.0000 | lr=5.00e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20856.0MB mem_reserved=22552.8MB
step=0022 | loss=0.0000 | lr=4.97e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0023 | loss=0.0000 | lr=4.97e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0024 | loss=0.0000 | lr=4.97e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0025 | loss=0.0000 | lr=4.97e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0026 | loss=0.0000 | lr=4.96e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0027 | loss=0.0000 | lr=4.96e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0028 | loss=0.0000 | lr=4.96e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0029 | loss=0.0000 | lr=4.96e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0030 | loss=0.0000 | lr=4.95e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0031 | loss=0.0000 | lr=4.95e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0032 | loss=0.0000 | lr=4.95e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0033 | loss=0.0000 | lr=4.94e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0034 | loss=0.0000 | lr=4.94e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0035 | loss=0.0000 | lr=4.94e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0036 | loss=0.0000 | lr=4.93e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0037 | loss=0.0000 | lr=4.93e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0038 | loss=0.0000 | lr=4.93e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0039 | loss=0.0000 | lr=4.92e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0040 | loss=0.0000 | lr=4.92e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0041 | loss=0.0000 | lr=4.91e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0042 | loss=0.0000 | lr=4.91e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0043 | loss=0.0000 | lr=4.91e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0044 | loss=0.0000 | lr=4.90e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0045 | loss=0.0000 | lr=4.90e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0046 | loss=0.0000 | lr=4.89e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0047 | loss=0.0000 | lr=4.89e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0048 | loss=0.0000 | lr=4.88e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0049 | loss=0.0000 | lr=4.88e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0050 | loss=0.0000 | lr=4.87e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0051 | loss=0.0000 | lr=4.87e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0052 | loss=0.0000 | lr=4.86e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0053 | loss=0.0000 | lr=4.86e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0054 | loss=0.0000 | lr=4.85e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0055 | loss=0.0000 | lr=4.85e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0056 | loss=0.0000 | lr=4.84e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0057 | loss=0.0000 | lr=4.84e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0058 | loss=0.0000 | lr=4.83e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0059 | loss=0.0000 | lr=4.82e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0060 | loss=0.0000 | lr=4.82e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0061 | loss=0.0000 | lr=4.81e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0062 | loss=0.0000 | lr=4.81e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0063 | loss=0.0000 | lr=4.80e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0064 | loss=0.0000 | lr=4.79e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0065 | loss=0.0000 | lr=4.79e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0066 | loss=0.0000 | lr=4.78e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0067 | loss=0.0000 | lr=4.78e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0068 | loss=0.0000 | lr=4.77e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0069 | loss=0.0000 | lr=4.76e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0070 | loss=0.0000 | lr=4.76e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0071 | loss=0.0000 | lr=4.75e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0072 | loss=0.0000 | lr=4.74e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0073 | loss=0.0000 | lr=4.73e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0074 | loss=0.0000 | lr=4.73e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0075 | loss=0.0000 | lr=4.72e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0076 | loss=0.0000 | lr=4.71e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0077 | loss=0.0000 | lr=4.71e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0078 | loss=0.0000 | lr=4.70e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0079 | loss=0.0000 | lr=4.69e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0080 | loss=0.0000 | lr=4.68e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0081 | loss=0.0000 | lr=4.68e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0082 | loss=0.0000 | lr=4.67e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0083 | loss=0.0000 | lr=4.66e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0084 | loss=0.0000 | lr=4.65e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0085 | loss=0.0000 | lr=4.64e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0086 | loss=0.0000 | lr=4.64e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0087 | loss=0.0000 | lr=4.63e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0088 | loss=0.0000 | lr=4.62e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0089 | loss=0.0000 | lr=4.61e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0090 | loss=0.0000 | lr=4.60e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0091 | loss=0.0000 | lr=4.59e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0092 | loss=0.0000 | lr=4.59e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0093 | loss=0.0000 | lr=4.58e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0094 | loss=0.0000 | lr=4.57e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0095 | loss=0.0000 | lr=4.56e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0096 | loss=0.0000 | lr=4.55e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0097 | loss=0.0000 | lr=4.54e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0098 | loss=0.0000 | lr=4.53e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0099 | loss=0.0000 | lr=4.52e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0100 | loss=0.0000 | lr=4.51e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0101 | loss=0.0000 | lr=4.50e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0102 | loss=0.0000 | lr=4.49e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0103 | loss=0.0000 | lr=4.48e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0104 | loss=0.0000 | lr=4.48e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0105 | loss=0.0000 | lr=4.47e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0106 | loss=0.0000 | lr=4.46e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0107 | loss=0.0000 | lr=4.45e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0108 | loss=0.0000 | lr=4.44e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0109 | loss=0.0000 | lr=4.43e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0110 | loss=0.0000 | lr=4.42e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0111 | loss=0.0000 | lr=4.41e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0112 | loss=0.0000 | lr=4.40e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0113 | loss=0.0000 | lr=4.39e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0114 | loss=0.0000 | lr=4.38e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0115 | loss=0.0000 | lr=4.36e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0116 | loss=0.0000 | lr=4.35e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0117 | loss=0.0000 | lr=4.34e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0118 | loss=0.0000 | lr=4.33e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0119 | loss=0.0000 | lr=4.32e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0120 | loss=0.0000 | lr=4.31e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0121 | loss=0.0000 | lr=4.30e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
step=0122 | loss=0.0000 | lr=4.29e-05 | grad_norm=0.00 | mem_alloc=16713.4MB mem_peak=20900.5MB mem_reserved=23391.6MB
Traceback (most recent call last):
  File "/orcd/home/002/hyewona/lr-act/current_models/baseline_model_v2.py", line 289, in <module>
    main()
    ~~~~^^
  File "/orcd/home/002/hyewona/lr-act/current_models/baseline_model_v2.py", line 266, in main
    "loss": float(loss.item()),
                  ~~~~~~~~~^^
KeyboardInterrupt
